origin,destination,euclidean,nb_0.1_paths,nb_0.2_paths,nb_0.3_paths,nb_0.4_paths,nb_0.5_paths,nb_0.6_paths,nb_0.7_paths,nb_0.8_paths,nb_0.9_paths,nb_1.0_paths,nb_paths
78394537,25699682,1.9246192085088567,0.0,0.0,0.0,0.0,29.0,94.0,152.0,244.0,331.0,356.0,359
123974277#5,43129262,1.1891161916711614,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-28686691#0,-27632778,1.1721916342863932,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
24040396,185130631,0.5844185157153199,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-27808570#1,-152376930#2,1.520026609461169,13.0,34.0,68.0,149.0,247.0,369.0,524.0,700.0,890.0,1062.0,1489
24210659#1,-157935191#1,6.390182871852781,10.0,224.0,789.0,1544.0,2391.0,3165.0,3853.0,4366.0,4640.0,4820.0,4995
22818174,39501815,11.421411253218784,59.0,229.0,691.0,1661.0,2780.0,3686.0,4262.0,4562.0,4720.0,4823.0,4979
99483139#0,202461352,0.6147561848736439,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
184508804,27054625#0,9.459208254105468,77.0,272.0,582.0,836.0,1153.0,1635.0,2226.0,2858.0,3402.0,3864.0,4914
164719711#0,107478286,10.922199627879367,1.0,30.0,119.0,349.0,739.0,1330.0,1977.0,2564.0,3138.0,3611.0,5001
24210659#1,35302147#1,17.60522528036592,93.0,288.0,552.0,863.0,1171.0,1509.0,1857.0,2262.0,2738.0,3133.0,4993
196279823,24391309,1.1965373385265594,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-24224587#1,58887809,8.7602045675033,16.0,86.0,273.0,637.0,1209.0,1951.0,2756.0,3492.0,4076.0,4440.0,5001
23206898#2,35302147#1,8.927206857299758,90.0,648.0,1635.0,2727.0,3536.0,4021.0,4295.0,4430.0,4492.0,4517.0,4542
143068509,-144049714#4,1.2920200421203607,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
982195954#5,196782702,12.852172215683588,11.0,56.0,171.0,345.0,606.0,890.0,1209.0,1636.0,2095.0,2729.0,5001
197448006,50639430,14.20875413887804,53.0,166.0,331.0,592.0,925.0,1301.0,1751.0,2108.0,2444.0,2803.0,4844
32601842,-497947668,24.18195078353691,6.0,42.0,186.0,472.0,812.0,1288.0,1846.0,2367.0,2878.0,3315.0,5001
32572650,24210659#2,28.58881164782201,10.0,38.0,134.0,337.0,582.0,823.0,1102.0,1442.0,1849.0,2327.0,5001
28663738,-24242801#0,0.904558228453478,12.0,24.0,62.0,101.0,135.0,166.0,189.0,196.0,196.0,196.0,196
27896850#0,26153682,8.850376899286411,1.0,4.0,24.0,110.0,265.0,514.0,846.0,1282.0,1784.0,2330.0,5001
32572650,128167840#0,10.188905179258107,31.0,127.0,518.0,889.0,1358.0,1773.0,2232.0,2612.0,2924.0,3152.0,3690
-1004697375,27568978#11,11.938195357968167,12.0,60.0,170.0,386.0,698.0,1087.0,1511.0,1982.0,2491.0,2993.0,5001
572824576#0,-27798062#0,25.41680029467076,1.0,1.0,23.0,123.0,391.0,841.0,1471.0,2155.0,2809.0,3390.0,5001
-50640019,50639092,0.9344731830773504,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
41570773#1,27341423,7.716127878738588,13.0,34.0,45.0,376.0,750.0,934.0,1069.0,1274.0,1728.0,1987.0,2230
121897331#0,25699672#1,4.410978732173333,103.0,295.0,550.0,916.0,1375.0,1909.0,2509.0,3035.0,3516.0,3895.0,4982
207402108,299130645#0,0.3623218477835745,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
132617723#0,-103968781,9.942898087113964,28.0,369.0,1021.0,1838.0,2611.0,3248.0,3818.0,4213.0,4440.0,4578.0,4774
-50639430,227764344,1.1234161666748887,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
27237551#1,128321262#0,1.7255858030074631,1.0,4.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6
-1122924583#3,199330459,19.356411195638188,1.0,1.0,5.0,33.0,143.0,455.0,1030.0,1735.0,2479.0,3172.0,5001
227764344,103271284,1.1504101704783063,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
197448006,514879384#1,18.060091381581174,31.0,125.0,302.0,519.0,824.0,1155.0,1451.0,1785.0,2159.0,2563.0,4983
-20900287#1,27249970#0,0.7514707187609254,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
184767414#0,-184817914,11.514162652859508,39.0,192.0,441.0,979.0,1795.0,2621.0,3371.0,3914.0,4306.0,4614.0,4987
125860585#0,35672874,1.0885262017952693,14.0,67.0,223.0,536.0,916.0,1284.0,1491.0,1657.0,1744.0,1817.0,1901
50639092,43129262,0.8664349604623369,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
28005642#5,28326201,1.7873456990027612,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
164719711#0,219347594#0,3.79318566988357,20.0,90.0,267.0,552.0,881.0,1223.0,1492.0,1853.0,2275.0,2610.0,3365
103271274,24391309,1.194179263686311,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
24210659#1,-122400053#7,6.152560685013757,13.0,239.0,750.0,1465.0,2215.0,2983.0,3652.0,4148.0,4491.0,4715.0,4987
-60779952#0,-123974278,7.658330519276149,92.0,474.0,1266.0,2439.0,3385.0,4069.0,4523.0,4754.0,4870.0,4933.0,4981
24210659#1,-1122924583#3,17.34320570625387,113.0,318.0,553.0,811.0,1086.0,1395.0,1749.0,2127.0,2531.0,2921.0,4996
27347104,-59759848,0.7191912704212198,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-121222236#4,57399046#0,9.266004444778828,20.0,122.0,401.0,916.0,1715.0,2678.0,3537.0,4168.0,4557.0,4761.0,5000
51247873#7,23780706#7,10.578423036680284,1.0,1.0,6.0,79.0,332.0,874.0,1593.0,2330.0,3083.0,3679.0,5001
28293255#3,27569239#0,5.500353200038373,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
32601842,-123974277#7,7.285225062031326,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
164719711#0,-164645407#6,3.599366193424308,24.0,107.0,293.0,579.0,963.0,1347.0,1675.0,2064.0,2455.0,2764.0,3345
-24210584#18,128321241#2,14.793010667427389,99.0,234.0,384.0,586.0,780.0,1022.0,1285.0,1577.0,1895.0,2213.0,4980
177433019#2,23920270#2,1.1227198834103744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
27413552#1,24210659#1,19.094973701788252,1.0,5.0,74.0,392.0,939.0,1686.0,2612.0,3468.0,4133.0,4590.0,5001
219307210#1,992209005,2.9521235734194424,26.0,133.0,312.0,576.0,989.0,1312.0,1550.0,1764.0,1878.0,1916.0,1941
-27359167,24210659#1,25.15549106123217,1.0,1.0,19.0,107.0,355.0,746.0,1276.0,1965.0,2613.0,3207.0,5001
128364009#3,24163251#1,14.461498034694058,1.0,1.0,10.0,56.0,199.0,553.0,1139.0,1901.0,2666.0,3312.0,5001
95132319,48391046#3,1.3801740646016645,194.0,420.0,854.0,1305.0,1804.0,2289.0,2768.0,3178.0,3554.0,3825.0,4355
24210659#1,76564785,4.625816026481125,23.0,38.0,50.0,55.0,57.0,182.0,728.0,1386.0,1845.0,2096.0,2562
615138779#0,-123974277#7,5.670847487935968,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
28899260#0,24240583#4,1.177529530709509,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-207516278#3,572824576#0,19.256177212643983,1.0,4.0,48.0,312.0,888.0,1706.0,2658.0,3580.0,4256.0,4661.0,5001
-51036726,-123974277#10,0.9350627931786684,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
121997937#0,29267682#1,7.965877692685723,1.0,11.0,44.0,192.0,548.0,1054.0,1678.0,2339.0,2980.0,3562.0,5001
207376908,211668737#0,0.7789195950750193,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-27333427,-27635518#3,6.219427137106298,4.0,109.0,541.0,1207.0,1851.0,2514.0,3074.0,3563.0,4013.0,4354.0,5001
28006310#0,227764344,8.436277710819637,32.0,189.0,514.0,934.0,1373.0,1779.0,2198.0,2593.0,3006.0,3374.0,4943
903421712,163574453#6,0.425175366882551,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
99999694#3,27620559#0,1.2050847657487676,3.0,4.0,6.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8
32601842,212517335,7.285225062031326,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-1122924583#3,-123974277#10,13.90348494816387,63.0,156.0,276.0,430.0,610.0,831.0,1115.0,1479.0,1922.0,2426.0,4995
32572650,128167840#0,10.188905179258107,28.0,121.0,544.0,906.0,1383.0,1821.0,2232.0,2610.0,2873.0,3129.0,3701
28663757#0,-122401597#2,1.0726944162812675,14.0,31.0,79.0,124.0,181.0,220.0,257.0,301.0,335.0,359.0,363
122763953#0,123974277#9,0.8345888938573252,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
32601842,27252979#0,28.972643739877004,4.0,17.0,73.0,185.0,333.0,499.0,709.0,973.0,1328.0,1793.0,5001
27798022#1,-252647930#0,2.892427737571286,64.0,335.0,802.0,1377.0,1950.0,2587.0,3184.0,3612.0,3873.0,4120.0,4514
32601842,24874244#9,17.940482064875905,45.0,350.0,772.0,1387.0,2146.0,2962.0,3472.0,3876.0,4156.0,4359.0,5001
659556219,124643469#0,7.423785277289587,3.0,26.0,86.0,251.0,581.0,1061.0,1673.0,2336.0,2974.0,3513.0,5001
32601842,24874244#8,17.95134825624346,45.0,324.0,776.0,1412.0,2119.0,2840.0,3390.0,3777.0,4047.0,4267.0,5001
32601842,27898022#0,15.141518082939417,89.0,334.0,723.0,1275.0,1876.0,2470.0,2957.0,3366.0,3757.0,4125.0,5000
32572650,35980304#0,29.082403324757657,1.0,5.0,27.0,118.0,419.0,915.0,1615.0,2308.0,2988.0,3508.0,5001
-161183803,33278080,2.3269290834989307,63.0,596.0,1574.0,2562.0,3437.0,4028.0,4401.0,4592.0,4685.0,4726.0,4752
-28663740#1,-175691412,1.206518963839154,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-207516270,34762216,1.4365028011172365,3.0,35.0,151.0,417.0,770.0,1113.0,1365.0,1535.0,1684.0,1773.0,1869
572824576#0,184510490#0,23.899297959818757,1.0,2.0,24.0,134.0,358.0,789.0,1397.0,2104.0,2840.0,3481.0,5001
-103968781,36912584#5,8.625744815632785,1.0,10.0,38.0,141.0,292.0,544.0,904.0,1310.0,1800.0,2268.0,5001
32601842,128167840#0,10.179414406837006,29.0,125.0,573.0,957.0,1373.0,1804.0,2245.0,2621.0,2859.0,3048.0,3511
32572650,123974277#8,7.33998161264013,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
190775904#2,227764344,8.7876554802049,28.0,184.0,626.0,1081.0,1563.0,2000.0,2428.0,2823.0,3286.0,3718.0,4985
32601842,27570683#1,24.10494187198548,6.0,44.0,205.0,494.0,887.0,1312.0,1805.0,2366.0,2856.0,3297.0,5001
572824576#0,27797966#3,25.26419710238389,1.0,4.0,15.0,91.0,312.0,772.0,1427.0,2110.0,2744.0,3288.0,5001
164719711#0,194839659,7.450891237078313,31.0,210.0,733.0,1524.0,2319.0,3036.0,3735.0,4242.0,4585.0,4786.0,4993
32572650,27797966#1,11.820179388449318,177.0,725.0,1632.0,2802.0,3785.0,4344.0,4631.0,4780.0,4876.0,4922.0,4970
41569937,-121911600#0,8.848362116270438,84.0,287.0,715.0,1064.0,1237.0,1469.0,1948.0,2396.0,2578.0,2653.0,2932
24210659#1,209059659,4.51050342250338,448.0,2017.0,3474.0,3993.0,4106.0,4120.0,4120.0,4120.0,4120.0,4120.0,4120
-27457609#2,97085282#0,1.899335540459821,67.0,445.0,1010.0,1686.0,2337.0,2959.0,3475.0,3928.0,4266.0,4496.0,4987
102155245#0,23206899,24.462619680432528,1.0,9.0,61.0,217.0,593.0,1205.0,1899.0,2580.0,3200.0,3724.0,5001
209173104,27897990#0,1.088546573369978,3.0,10.0,13.0,46.0,129.0,199.0,362.0,497.0,609.0,698.0,827
164719711#0,27858610#0,10.31510664557895,1.0,8.0,35.0,105.0,278.0,585.0,987.0,1519.0,2062.0,2631.0,5001
187233992#0,27249911#0,1.0968445504757909,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
27798062#1,48927524#13,2.472080240627179,34.0,150.0,345.0,618.0,968.0,1387.0,1835.0,2253.0,2652.0,3009.0,3859
132617719#1,-29471633#1,0.8498691515104555,3.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5
682373297,25877237#2,18.29150529100844,17.0,81.0,170.0,253.0,382.0,612.0,1039.0,1664.0,2390.0,3085.0,5001
